year,stage,date,player_key,player_display,team_code,opponent_code,minute,minute_extra,penalty,own_goal,source_page
1978,final,1978-06-25,Mario Kempes,Kempes,ARG,NED,105,,0,0,1978 FIFA World Cup final
1978,final,1978-06-25,Daniel Bertoni,Bertoni,ARG,NED,115,,0,0,1978 FIFA World Cup final
1982,group,1982-06-13,Erwin Vandenbergh,Vandenbergh,BEL,ARG,62,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-14,Andriy Bal,Bal,URS,BRA,34,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-14,Sócrates,Sócrates,BRA,URS,75,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-14,Éder Aleixo de Assis,Éder,BRA,URS,88,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-15,Tibor Nyilasi,Nyilasi,HUN,SLV,4,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,Gábor Pölöskei,Pölöskei,HUN,SLV,11,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,Kenny Dalglish,Dalglish,SCO,NZL,18,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-15,László Fazekas,Fazekas,HUN,SLV,23,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,John Wark,Wark,SCO,NZL,29,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-15,John Wark,Wark,SCO,NZL,32,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-15,"József Tóth (footballer, born 1951)",Tóth,HUN,SLV,50,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,László Fazekas,Fazekas,HUN,SLV,54,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,Steve Sumner,Sumner,NZL,SCO,54,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-15,Luis Ramírez Zapata,Ramírez,SLV,HUN,64,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,Steve Wooddin,Wooddin,NZL,SCO,64,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-15,László Kiss (footballer),L. Kiss,HUN,SLV,69,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,Lázár Szentes,Szentes,HUN,SLV,70,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,László Kiss (footballer),L. Kiss,HUN,SLV,72,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,"John Robertson (footballer, born 1953)",Robertson,SCO,NZL,73,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-15,László Kiss (footballer),L. Kiss,HUN,SLV,76,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-15,Steve Archibald,Archibald,SCO,NZL,79,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-15,Tibor Nyilasi,Nyilasi,HUN,SLV,83,,0,0,Hungary v El Salvador (1982 FIFA World Cup)
1982,group,1982-06-16,Bryan Robson,Robson,ENG,FRA,1,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-16,Héctor Zelaya,Zelaya,HON,ESP,8,,0,0,1982 FIFA World Cup Group 5
1982,group,1982-06-16,Gérard Soler,Soler,FRA,ENG,24,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-16,Rabah Madjer,Madjer,ALG,FRG,54,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-16,Roberto López Ufarte,López Ufarte,ESP,HON,65,,1,0,1982 FIFA World Cup Group 5
1982,group,1982-06-16,Bryan Robson,Robson,ENG,FRA,67,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-16,Karl-Heinz Rummenigge,Rummenigge,FRG,ALG,67,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-16,Lakhdar Belloumi,Belloumi,ALG,FRG,68,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-16,Paul Mariner,Mariner,ENG,FRA,83,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-17,Antonín Panenka,Panenka,TCH,KUW,21,,1,0,1982 FIFA World Cup Group 4
1982,group,1982-06-17,Walter Schachner,Schachner,AUT,CHI,22,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-17,Faisal Al-Dakhil,Al-Dakhil,KUW,TCH,57,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-18,Bruno Conti,Conti,ITA,PER,18,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-18,David Narey,Narey,SCO,BRA,18,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-18,Daniel Bertoni,Bertoni,ARG,HUN,26,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-18,Diego Maradona,Maradona,ARG,HUN,28,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-18,Zico (footballer),Zico,BRA,SCO,33,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-18,"Oscar (footballer, born 1954)",Oscar,BRA,SCO,48,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-18,Diego Maradona,Maradona,ARG,HUN,57,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-18,Osvaldo Ardiles,Ardiles,ARG,HUN,60,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-18,Éder Aleixo de Assis,Éder,BRA,SCO,63,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-18,Gábor Pölöskei,Pölöskei,HUN,ARG,76,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-18,Rubén Toribio Díaz,Díaz,PER,ITA,83,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-18,Paulo Roberto Falcão,Falcão,BRA,SCO,87,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-19,Ludo Coeck,Coeck,BEL,SLV,19,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-19,"Yuri Gavrilov (footballer, born 1953)",Gavrilov,URS,NZL,24,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-19,Oleh Blokhin,Blokhin,URS,NZL,48,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-19,Sergei Pavlovich Baltacha,Baltacha,URS,NZL,68,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-20,Karl-Heinz Rummenigge,Rummenigge,FRG,CHI,9,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-20,Ivan Gudelj,Gudelj,YUG,ESP,10,,0,0,1982 FIFA World Cup Group 5
1982,group,1982-06-20,"Juanito (footballer, born 1954)",Juanito,ESP,YUG,14,,1,0,1982 FIFA World Cup Group 5
1982,group,1982-06-20,Karl-Heinz Rummenigge,Rummenigge,FRG,CHI,57,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-20,Trevor Francis,Francis,ENG,TCH,62,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-20,Enrique Saura,Saura,ESP,YUG,66,,0,0,1982 FIFA World Cup Group 5
1982,group,1982-06-20,Jozef Barmoš,Barmoš,TCH,ENG,66,,0,1,1982 FIFA World Cup Group 4
1982,group,1982-06-20,Karl-Heinz Rummenigge,Rummenigge,FRG,CHI,66,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-20,Uwe Reinders,Reinders,FRG,CHI,83,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-20,Gustavo Moscoso,Moscoso,CHI,FRG,90,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-21,Gerry Armstrong (footballer),Armstrong,NIR,HON,10,,0,0,1982 FIFA World Cup Group 5
1982,group,1982-06-21,Bernard Genghini,Genghini,FRA,KUW,31,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-21,Michel Platini,Platini,FRA,KUW,43,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-21,Didier Six,Six,FRA,KUW,48,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-21,Walter Schachner,Schachner,AUT,ALG,55,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-21,Eduardo Laing,Laing,HON,NIR,60,,0,0,1982 FIFA World Cup Group 5
1982,group,1982-06-21,Hans Krankl,Krankl,AUT,ALG,67,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-21,Abdullah Al-Buloushi,Abdull. Al-Buloushi,KUW,FRA,75,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-21,Maxime Bossis,Bossis,FRA,KUW,89,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-22,Joe Jordan,Jordan,SCO,URS,15,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-22,József Varga (footballer born 1954),Varga,HUN,BEL,27,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-22,Włodzimierz Smolarek,Smolarek,POL,PER,55,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-22,Grzegorz Lato,Lato,POL,PER,58,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-22,Aleksandre Chivadze,Chivadze,URS,SCO,59,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-22,Zbigniew Boniek,Boniek,POL,PER,61,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-22,Andrzej Buncol,Buncol,POL,PER,68,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-22,Alexandre Czerniatynski,Czerniatynski,BEL,HUN,76,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-22,Włodzimierz Ciołek,Ciołek,POL,PER,76,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-22,Guillermo La Rosa,La Rosa,PER,POL,83,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-22,Ramaz Shengelia,Shengelia,URS,SCO,84,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-22,Graeme Souness,Souness,SCO,URS,86,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-23,Daniel Passarella,Passarella,ARG,SLV,22,,1,0,1982 FIFA World Cup Group 3
1982,group,1982-06-23,Zico (footballer),Zico,BRA,NZL,28,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-23,Zico (footballer),Zico,BRA,NZL,31,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-23,Daniel Bertoni,Bertoni,ARG,SLV,54,,0,0,1982 FIFA World Cup Group 3
1982,group,1982-06-23,Francesco Graziani,Graziani,ITA,CMR,60,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-23,Grégoire M'Bida,M'Bida,CMR,ITA,61,,0,0,1982 FIFA World Cup Group 1
1982,group,1982-06-23,Paulo Roberto Falcão,Falcão,BRA,NZL,64,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-23,Serginho Chulapa,Serginho,BRA,NZL,70,,0,0,1982 FIFA World Cup Group 6
1982,group,1982-06-24,Salah Assad,Assad,ALG,CHI,7,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-24,Salah Assad,Assad,ALG,CHI,31,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-24,Tedj Bensaoula,Bensaoula,ALG,CHI,35,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-24,Miguel Ángel Neira,Neira,CHI,ALG,59,,1,0,1982 FIFA World Cup Group 2
1982,group,1982-06-24,Didier Six,Six,FRA,TCH,66,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-24,Juan Carlos Letelier,Letelier,CHI,ALG,73,,0,0,1982 FIFA World Cup Group 2
1982,group,1982-06-24,Antonín Panenka,Panenka,TCH,FRA,84,,1,0,1982 FIFA World Cup Group 4
1982,group,1982-06-24,Vladimir Petrović,Petrović,YUG,HON,88,,1,0,1982 FIFA World Cup Group 5
1982,group,1982-06-25,Horst Hrubesch,Hrubesch,FRG,AUT,10,,0,0,Disgrace of Gijón
1982,group,1982-06-25,Trevor Francis,Francis,ENG,KUW,27,,0,0,1982 FIFA World Cup Group 4
1982,group,1982-06-25,Gerry Armstrong (footballer),Armstrong,NIR,ESP,47,,0,0,1982 FIFA World Cup Group 5
1982,group-2,1982-06-28,Zbigniew Boniek,Boniek,POL,BEL,4,,0,0,1982 FIFA World Cup Group A
1982,group-2,1982-06-28,Zbigniew Boniek,Boniek,POL,BEL,26,,0,0,1982 FIFA World Cup Group A
1982,group-2,1982-06-28,Bernard Genghini,Genghini,FRA,AUT,39,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-06-28,Zbigniew Boniek,Boniek,POL,BEL,53,,0,0,1982 FIFA World Cup Group A
1982,group-2,1982-06-29,Marco Tardelli,Tardelli,ITA,ARG,57,,0,0,1982 FIFA World Cup Group C
1982,group-2,1982-06-29,Antonio Cabrini,Cabrini,ITA,ARG,67,,0,0,1982 FIFA World Cup Group C
1982,group-2,1982-06-29,Daniel Passarella,Passarella,ARG,ITA,83,,0,0,1982 FIFA World Cup Group C
1982,group-2,1982-07-01,Billy Hamilton (footballer),Hamilton,NIR,AUT,27,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-01,Khoren Oganesian,Oganesian,URS,BEL,48,,0,0,1982 FIFA World Cup Group A
1982,group-2,1982-07-01,Bruno Pezzey,Pezzey,AUT,NIR,50,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-01,Reinhold Hintermaier,Hintermaier,AUT,NIR,68,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-01,Billy Hamilton (footballer),Hamilton,NIR,AUT,75,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-02,Zico (footballer),Zico,BRA,ARG,11,,0,0,1982 FIFA World Cup Group C
1982,group-2,1982-07-02,Pierre Littbarski,Littbarski,FRG,ESP,50,,0,0,1982 FIFA World Cup Group B
1982,group-2,1982-07-02,Serginho Chulapa,Serginho,BRA,ARG,66,,0,0,1982 FIFA World Cup Group C
1982,group-2,1982-07-02,Klaus Fischer,Fischer,FRG,ESP,75,,0,0,1982 FIFA World Cup Group B
1982,group-2,1982-07-02,Leovegildo Lins da Gama Júnior,Júnior,BRA,ARG,75,,0,0,1982 FIFA World Cup Group C
1982,group-2,1982-07-02,Jesús María Zamora,Zamora,ESP,FRG,82,,0,0,1982 FIFA World Cup Group B
1982,group-2,1982-07-02,Ramón Díaz,Díaz,ARG,BRA,89,,0,0,1982 FIFA World Cup Group C
1982,group-2,1982-07-04,Alain Giresse,Giresse,FRA,NIR,33,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-04,Dominique Rocheteau,Rocheteau,FRA,NIR,46,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-04,Dominique Rocheteau,Rocheteau,FRA,NIR,68,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-04,Gerry Armstrong (footballer),Armstrong,NIR,FRA,75,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-04,Alain Giresse,Giresse,FRA,NIR,80,,0,0,1982 FIFA World Cup Group D
1982,group-2,1982-07-05,Paolo Rossi,Rossi,ITA,BRA,5,,0,0,Italy v Brazil (1982 FIFA World Cup)
1982,group-2,1982-07-05,Sócrates,Sócrates,BRA,ITA,12,,0,0,Italy v Brazil (1982 FIFA World Cup)
1982,group-2,1982-07-05,Paolo Rossi,Rossi,ITA,BRA,25,,0,0,Italy v Brazil (1982 FIFA World Cup)
1982,group-2,1982-07-05,Paulo Roberto Falcão,Falcão,BRA,ITA,68,,0,0,Italy v Brazil (1982 FIFA World Cup)
1982,group-2,1982-07-05,Paolo Rossi,Rossi,ITA,BRA,74,,0,0,Italy v Brazil (1982 FIFA World Cup)
1982,semi-final,1982-07-08,Pierre Littbarski,Littbarski,FRG,FRA,17,,0,0,West Germany v France (1982 FIFA World Cup)
1982,semi-final,1982-07-08,Paolo Rossi,Rossi,ITA,POL,22,,0,0,1982 FIFA World Cup knockout stage
1982,semi-final,1982-07-08,Michel Platini,Platini,FRA,FRG,26,,1,0,West Germany v France (1982 FIFA World Cup)
1982,semi-final,1982-07-08,Paolo Rossi,Rossi,ITA,POL,73,,0,0,1982 FIFA World Cup knockout stage
1982,semi-final,1982-07-08,Marius Trésor,Trésor,FRA,FRG,92,,0,0,West Germany v France (1982 FIFA World Cup)
1982,semi-final,1982-07-08,Alain Giresse,Giresse,FRA,FRG,98,,0,0,West Germany v France (1982 FIFA World Cup)
